medallion,pickuptime,dropofftime,passengers,pickupx,pickupy,dropoffx,dropoffy,fare,paymenttype,surcharge,mtatax,tip,tolls,total
B872D33BF89C6C9520CEDBDDDD421AF9,2013-11-11 16:50:00,2013-11-11 16:55:00,1,-73.958939,40.772125,-73.95974,40.781197,5.5,CRD,0,0.5,1.2,0,7.2
B872D33BF89C6C9520CEDBDDDD421AF9,2013-11-11 17:24:00,2013-11-11 17:29:00,1,-73.968102,40.767986,-73.98085,40.76992,5.5,CRD,0,0.5,1.5,0,7.5
B872D33BF89C6C9520CEDBDDDD421AF9,2013-11-11 17:35:00,2013-11-11 17:52:00,1,-73.980179,40.780563,-73.974152,40.758678,12,CSH,0,0.5,0,0,12.5
B872D33BF89C6C9520CEDBDDDD421AF9,2013-11-11 17:54:00,2013-11-11 18:07:00,1,-73.974159,40.757309,-73.960732,40.769543,10,CRD,0,0.5,0,0,10.5
B872D33BF89C6C9520CEDBDDDD421AF9,2013-11-11 18:26:00,2013-11-11 18:35:00,1,-73.97036,40.764786,-73.982285,40.772778,7,CSH,0,0.5,0,0,7.5
B872D33BF89C6C9520CEDBDDDD421AF9,2013-11-11 18:38:00,2013-11-11 18:53:00,1,-73.987289,40.770451,-74.01635,40.708088,16.5,CRD,0,0.5,1.5,0,18.5
B872D33BF89C6C9520CEDBDDDD421AF9,2013-11-11 19:18:00,2013-11-11 19:23:00,1,-74.007339,40.743237,-73.983818,40.773731,8.5,CRD,0,0.5,1.8,0,10.8
B872D33BF89C6C9520CEDBDDDD421AF9,2013-11-11 19:38:00,2013-11-11 19:43:00,1,-74.005539,40.745667,-74.001068,40.735935,6,CRD,0,0.5,1.3,0,7.8
B872D33BF89C6C9520CEDBDDDD421AF9,2013-11-11 20:06:00,2013-11-11 20:22:00,1,-73.990982,40.741966,-73.955505,40.742302,14,CSH,0.5,0.5,0,5.33,20.33
B872D33BF89C6C9520CEDBDDDD421AF9,2013-11-11 20:44:00,2013-11-11 20:56:00,1,-73.973068,40.750847,-73.947876,40.777088,11,CRD,0.5,0.5,1,0,13
B872D33BF89C6C9520CEDBDDDD421AF9,2013-11-11 21:37:00,2013-11-11 21:41:00,1,-73.974487,40.760361,-73.972412,40.765163,5,CSH,0.5,0.5,0,0,6
B872D33BF89C6C9520CEDBDDDD421AF9,2013-11-11 21:45:00,2013-11-11 22:05:00,1,-73.977829,40.76059,-74.015938,40.715618,23.5,CRD,0.5,0.5,6.12,0,30.62
B872D33BF89C6C9520CEDBDDDD421AF9,2013-11-11 22:07:00,2013-11-11 22:17:00,1,-74.01432,40.715668,-74.002373,40.733639,9.5,CSH,0.5,0.5,0,0,10.5
B872D33BF89C6C9520CEDBDDDD421AF9,2013-11-11 22:22:00,2013-11-11 22:37:00,1,-74.005928,40.736134,-73.965088,40.7691,14,CRD,0.5,0.5,3,0,18
B872D33BF89C6C9520CEDBDDDD421AF9,2013-11-11 23:52:00,2013-11-12 00:01:00,1,-73.988976,40.74118,-73.970558,40.752636,8,CSH,0.5,0.5,0,0,9
9D7EBE7E297B017DEA8B7133AEB4325E,2013-11-28 00:22:21,2013-11-28 00:33:52,1,-73.974403,40.754936,-73.994431,40.756859,9,CSH,0.5,0.5,0,0,10
9D7EBE7E297B017DEA8B7133AEB4325E,2013-11-28 00:49:39,2013-11-28 00:59:42,1,-73.991592,40.76519,-73.997986,40.741219,9.5,CRD,0.5,0.5,1,0,11.5
9D7EBE7E297B017DEA8B7133AEB4325E,2013-11-28 01:01:42,2013-11-28 01:11:39,3,-73.998222,40.740616,-73.999725,40.714611,10,CSH,0.5,0.5,0,0,11
9D7EBE7E297B017DEA8B7133AEB4325E,2013-11-28 01:26:48,2013-11-28 01:33:17,1,-73.996071,40.724522,-73.980835,40.729794,6.5,CSH,0.5,0.5,0,0,7.5
9D7EBE7E297B017DEA8B7133AEB4325E,2013-11-28 01:36:54,2013-11-28 01:50:35,2,-73.980591,40.730202,-73.921364,40.745384,16.5,CSH,0.5,0.5,0,0,17.5
9D7EBE7E297B017DEA8B7133AEB4325E,2013-11-28 02:01:58,2013-11-28 02:07:55,1,-73.961288,40.760818,-73.951759,40.784603,8,CRD,0.5,0.5,1,0,10
9D7EBE7E297B017DEA8B7133AEB4325E,2013-11-28 02:42:59,2013-11-28 02:47:00,1,-73.999222,40.749447,-73.996056,40.738777,5.5,CRD,0.5,0.5,1.3,0,7.8
9D7EBE7E297B017DEA8B7133AEB4325E,2013-11-28 02:49:27,2013-11-28 03:00:32,2,-73.99366,40.741867,-73.955917,40.771999,12.5,CSH,0.5,0.5,0,0,13.5
9D7EBE7E297B017DEA8B7133AEB4325E,2013-11-28 03:02:40,2013-11-28 03:07:46,1,-73.956139,40.771713,-73.940041,40.750275,8.5,CSH,0.5,0.5,0,0,9.5
9D7EBE7E297B017DEA8B7133AEB4325E,2013-11-28 04:09:10,2013-11-28 04:18:02,1,-73.971436,40.76252,-73.996613,40.763138,8.5,CSH,0.5,0.5,0,0,9.5
9D7EBE7E297B017DEA8B7133AEB4325E,2013-11-28 04:19:35,2013-11-28 04:29:01,1,-73.996719,40.763027,-73.977928,40.759422,8.5,CRD,0.5,0.5,1.9,0,11.4
9D7EBE7E297B017DEA8B7133AEB4325E,2013-11-28 04:35:42,2013-11-28 04:48:12,1,-73.972961,40.761639,-74.004692,40.73037,13,CSH,0.5,0.5,0,0,14
9D7EBE7E297B017DEA8B7133AEB4325E,2013-11-28 04:57:27,2013-11-28 05:01:58,1,-73.982422,40.745529,-73.973534,40.748085,5.5,CRD,0.5,0.5,1,0,7.5
9D7EBE7E297B017DEA8B7133AEB4325E,2013-11-28 05:03:12,2013-11-28 05:14:23,1,-73.973999,40.747219,-73.872452,40.774296,23,CSH,0.5,0.5,0,5.33,29.33
9D7EBE7E297B017DEA8B7133AEB4325E,2013-11-28 06:38:15,2013-11-28 06:41:02,1,-73.966156,40.764668,-73.960724,40.766121,4,CSH,0,0.5,0,0,4.5
9D7EBE7E297B017DEA8B7133AEB4325E,2013-11-28 07:02:05,2013-11-28 07:06:55,1,-73.966194,40.764694,-73.956627,40.764626,5.5,CSH,0,0.5,0,0,6
9D7EBE7E297B017DEA8B7133AEB4325E,2013-11-28 07:18:47,2013-11-28 07:27:51,2,-73.952217,40.779022,-73.978081,40.765251,9.5,CSH,0,0.5,0,0,10
9D7EBE7E297B017DEA8B7133AEB4325E,2013-11-28 07:29:36,2013-11-28 07:32:54,3,-73.978088,40.765247,-73.982735,40.766796,4,CSH,0,0.5,0,0,4.5
9D7EBE7E297B017DEA8B7133AEB4325E,2013-11-28 08:04:45,2013-11-28 08:07:20,1,-73.952812,40.772533,-73.959663,40.773987,4,CSH,0,0.5,0,0,4.5
9D7EBE7E297B017DEA8B7133AEB4325E,2013-11-28 08:14:28,2013-11-28 08:27:07,3,-73.954468,40.784157,-73.980499,40.78038,12,CSH,0,0.5,0,0,12.5
9D7EBE7E297B017DEA8B7133AEB4325E,2013-11-28 08:30:52,2013-11-28 08:45:57,2,-73.977951,40.783833,-73.997917,40.751255,12.5,CRD,0,0.5,1,0,14
9D7EBE7E297B017DEA8B7133AEB4325E,2013-11-28 09:12:33,2013-11-28 09:18:30,1,-73.97303,40.744469,-73.969139,40.768242,8.5,CSH,0,0.5,0,0,9
9D7EBE7E297B017DEA8B7133AEB4325E,2013-11-28 09:28:23,2013-11-28 09:32:21,1,-73.966202,40.76503,-73.952759,40.780548,6,CSH,0,0.5,0,0,6.5
9D7EBE7E297B017DEA8B7133AEB4325E,2013-11-28 09:59:33,2013-11-28 10:06:07,4,-73.950089,40.78558,-73.966644,40.773067,7.5,CRD,0,0.5,2,0,10
9D7EBE7E297B017DEA8B7133AEB4325E,2013-11-28 10:23:04,2013-11-28 10:26:08,1,-73.961143,40.769024,-73.952408,40.766293,4.5,CRD,0,0.5,1,0,6
9D7EBE7E297B017DEA8B7133AEB4325E,2013-11-28 10:49:12,2013-11-28 10:59:09,2,-73.963585,40.776993,-73.947571,40.772682,8.5,CRD,0,0.5,1.8,0,10.8
9D7EBE7E297B017DEA8B7133AEB4325E,2013-11-28 11:15:00,2013-11-28 11:19:01,2,-73.973183,40.764038,-73.958481,40.762222,5,CRD,0,0.5,1.5,0,7
9D7EBE7E297B017DEA8B7133AEB4325E,2013-11-28 11:29:57,2013-11-28 11:35:57,2,-73.97187,40.765652,-73.979713,40.754768,6,CRD,0,0.5,1.6,0,8.1
9D7EBE7E297B017DEA8B7133AEB4325E,2013-11-28 11:38:20,2013-11-28 12:13:47,2,-73.979385,40.754292,-73.98819,40.762123,17,CSH,0,0.5,0,0,17.5
9D7EBE7E297B017DEA8B7133AEB4325E,2013-11-28 12:24:39,2013-11-28 13:14:02,2,-73.987823,40.762512,-73.785294,40.643196,52,CRD,0,0.5,20,5.33,77.83
